Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
0.0,0.06901008581327908,0.07218932493270286,-0.2945633825695815
0.002456407,0.07052213506068797,-0.02264737380551618,-0.0384819743662117
0.004912813,0.08704584086867977,-0.11957357560004647,0.3080381204582032
0.007369167,-0.21367353800985966,0.09002417537048774,0.4053134004192973
0.009825573,-0.24176637414339192,0.03564844300329939,0.5482192261948136
0.01228198,-0.2642406549711466,-0.06719415768003262,0.35243341318241406
0.014738386,-0.12333665105974201,-0.09012623535804587,0.21494767659085312
0.01719474,0.10232778439302823,-0.03764434184402338,0.14707334513010473
0.019651146,0.09143351902071302,0.16705312708401593,0.016202987627520926
0.022107552,0.03677590749266675,-0.008012609645653479,-0.3067191589702496
0.024563959,0.10981956868650859,-0.11552279747718869,-0.5152857580844028
0.027020365,0.13379785119916873,0.09517905467991594,-0.33757269216088126
0.029476719,0.06683886110326351,0.05700066371158413,-0.15711641178534563
0.031933125,0.030499990757629887,-0.042455341947907954,-0.11803626907671294
0.034389532,-0.052170331993638984,-0.08947776280469477,-0.023601531130511333
0.036845938,-0.06470736521000824,0.02030217629570341,0.29505691596473227
0.039302292,-0.0364518257579419,0.07366948113360866,0.28198822076006635
0.041758698,-0.08276068708111549,-4.064179617654373E-4,0.27536093183266175
0.044215105,-0.1236362897619383,-0.23769313094286054,0.02694844395245788
0.046671511,-0.07210942453263414,0.20226841869141315,0.1498142178084514
0.049127917,0.1471380822172307,-0.14638083217791198,-7.464651087065732E-4
0.051584271,0.058368463650190286,0.1355774002214155,-0.16139505416704303
0.054040677,-0.02413277952087446,0.07017676011243518,-0.18271559167347817
0.056497084,0.0706639076017338,-0.169741044636416,-0.2878274416005002
0.05895349,0.09290203082505846,0.10731793427797351,0.012848703457882138
0.061409844,0.06092181804135628,0.0628832656886752,-0.15051815637431964
0.06386625,-0.11588873861348481,0.04073532253476586,0.12461034672671545
0.066322657,-0.04676880358152272,-0.06121039128325301,-0.02091032491354916
0.068779063,-0.03932929967636015,0.05248736352903116,0.2474395257136912
0.071235417,0.0029932067013252184,-0.1379503745938741,0.13860942696743805
0.073691823,0.09236469806960967,6.666728571730618E-4,0.030488982003637588
0.07614823,-0.17304753409439924,0.07327515671377799,0.03970490630603507
0.078604636,-0.05803919352384093,-0.12323440877814754,-0.012263784916109799
0.08106099,0.12393762058185194,0.010525188698612353,-0.15529442637038748
