Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
0.0,0.006512035970971802,-0.006619185992262855,0.10815575408432032
0.002456407,0.21003525062011547,0.12104568418806227,-0.007273461918090973
0.004912813,-0.0999679437986464,0.029837517237229605,-0.015390607913378318
0.007369271,-0.13165931874207265,-0.0967282427981985,-0.06016862646742105
0.009825677,0.26029584031350134,-0.06781130422238446,-0.14767637456260907
0.012282084,0.014896606175476043,0.0529493976506874,-0.026256486612977525
0.014738542,0.002345994924206521,0.07873043925549866,0.061307585367821105
0.017194948,0.09567544227019865,-0.09398481439760303,-0.07729517926433616
0.019651407,-0.023001068908564893,-0.05795953425734024,-0.15754842368490607
0.022107813,-0.06625730818795574,0.09528748390699404,0.04241600348371577
0.024564219,0.035050027856926826,0.08771551607151806,0.13921692143931708
0.027020677,0.05483963701303857,-0.11742487384398795,-0.03411062422549982
0.029477084,-0.22412442574361122,0.057286490332921214,-0.025373521353056816
0.03193349,0.07721104495160455,-0.057540747060903036,0.010328624323804547
0.034389896,-0.02054426056200126,0.13965045012273142,0.16140392118755997
0.036846355,-0.03174947485966571,-0.029934751214681088,0.021924803209813604
0.039302761,-0.1421693288138953,-0.09860385832953297,-0.05328764156300814
0.041759219,-0.0046227473299858685,-0.040597926598929135,0.041596876495686885
0.044215625,0.095843223370619,0.08046287614334208,0.004563511938737719
0.046672032,0.038389417141681814,0.0835128809470223,0.04767928245138009
0.04912849,-0.047773043227191045,0.049581987496875646,0.049628716488447466
0.051584896,-0.005676050910945946,-0.11538931303289501,-0.2168079521022115
0.054041302,0.060543933690908575,0.1163426909997704,0.01797972474401277
0.056497761,0.05226366308958175,0.05478899273511906,0.15221031788114736
0.058954167,0.07435331945101095,-0.1073952071409453,-0.1825988111247696
0.061410573,-0.18937089976088467,-0.028488425615710355,-0.050366005686925064
0.063867032,0.04950038096176575,-0.10127532339356926,0.04201997010866343
0.066323438,0.23485463212622795,0.0338352214792364,-0.05635365892283417
0.068779844,-0.19879643241013215,2.6856990647261547E-4,0.04105827769571668
0.071236302,-0.05566720660086573,-0.07061268781032604,0.0462468907112612
0.073692709,0.14497778419211627,9.375898487850587E-4,-0.0702015841106789
0.076149115,-0.05630099889790916,0.02946395384847994,0.07017998027005135
0.078605573,-0.18478164169912262,0.14225516881608863,0.1307998985226817
0.08106198,0.16994153186698976,-0.0852787163570412,-0.07147168396505776
0.083518386,-0.022930197119552118,-0.18690698031305378,-0.018892282474780586
0.085974844,-0.04131525731073875,0.20078364613676786,0.08251343232095643
0.08843125,-0.011995363044635915,0.07831383230705835,0.010497745368484246
0.090887657,0.015289063010298046,-0.1938595301316597,-0.07391534130286814
0.093344115,0.03328809023196128,0.05548076072085556,-0.018932993257138264
0.095800521,-0.017397464273018623,0.14966882259645986,0.025053648118898764
0.098256927,0.009053125216449909,-0.01426302599113044,0.018127940467776327
0.100713386,0.02255656658322463,-0.0516098317082791,-0.05249593864140323
