Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
0.0,0.0333744723752226,-0.03245027047610158,-0.04665341019131475
0.002456406,-0.026899647084467765,0.014239206455422426,-0.03158008288937886
0.004912812,-0.01577694723414831,0.0037343259988411037,-0.02717828139939371
0.007369219,-0.0815348506721453,0.008730237192963286,0.05865669739025137
0.009825625,0.08025573843696943,-0.10404277681743723,-0.025816341306548196
0.012282031,-0.07936476545350368,0.06607791710348432,0.06931656196452707
0.014738385,0.11453419028268962,0.12368986549736266,0.0018544641712310295
0.017194792,-0.09022716404162481,-0.0407889442224407,0.007226216600656699
0.019651198,0.01970265232592714,-0.02305986536177823,-0.0822752095808017
0.022107604,0.013847865049599742,0.03897985972855228,-0.0332777482310469
0.02456401,0.014906808642195964,-0.02815811508581051,0.12651882314367846
0.027020417,0.0444678342167217,0.03872977357161039,-0.08829681282294821
0.029476823,-0.13670896251038286,-0.028358195932292996,-0.009381041566951964
0.031933229,0.06674457619857332,-0.09734262006408695,0.08820820995932976
0.034389635,0.034253079063864884,0.015924547299331626,-0.11894530337042752
0.036846042,-0.06448192179825121,0.13525215719905392,0.10584091916889271
0.039302448,0.017327749485761212,-0.09662388416316595,0.025330541731598544
0.041758854,-0.05313683648507572,0.010756759626178058,-0.11756210470065831
0.04421526,0.08574582805553455,-0.04499381877381953,-0.03470749015701102
0.046671614,-0.0692299248153418,0.1267168871768367,0.2096020193490009
0.049128021,0.12647058237596753,-0.12068042936261084,-0.07925747143486106
0.051584427,-0.09982063635981558,-0.012316990155661789,-0.11700552548773224
0.054040833,-0.041571343062690724,0.015031764301709605,0.07485032204145448
0.056497239,0.06437008736560995,0.04073929341081961,0.0790231714515226
0.058953646,-0.12844419440702395,0.05747677923396574,-0.03440872113956317
0.061410052,0.2820105317348179,-0.06121702956235134,-0.14429714903079116
0.063866458,-0.15915746187258273,0.02759669647951346,0.13341634571677297
0.066322864,0.12727035923728539,0.018248843561326833,0.04356245279412185
0.068779271,-0.09726655209915486,0.027998878487519696,-0.198689619063531
0.071235677,-0.09695582171167252,0.024313365561622224,0.14732958526675333
0.073692083,0.16746038134983923,-0.06094815322330965,0.020236409912621767
0.076148437,-0.12254228642708663,0.02015477030617896,-0.09483763598591821
0.078604844,0.08190643329519745,-0.08150334072794196,0.10406992417025052
0.08106125,0.011925920161396,-0.005860675674165705,-0.08328458800754923
0.083517656,-0.07851513976829073,-0.0697733138414108,-0.03791368114822724
0.085974062,0.02524376408277494,-0.029019037835747663,0.09218187246423071
