Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
0.0,-0.1685078376817103,-0.05296421970331128,-0.00705819093015414
0.002456406,-0.12140646650690998,0.13182610730009514,-0.007560767832014648
0.00491276,0.24169851482471494,-0.19507763318477284,-0.10941928076951868
0.007369166,0.015332810331866495,0.0162211167235517,0.017749456976181577
0.009825521,-0.1121605290228245,0.0034056033626670423,0.08502704971180464
0.012281927,0.027041321237554775,0.1080086728680511,-0.046834317261806646
0.014738281,0.05226118682994098,-0.15861808850380743,-0.08149516377038246
0.017194687,-0.12090299124182344,0.07410263145754364,0.05348749325127322
0.019651041,0.056418257696143156,-0.046002096932811515,0.09064689767719081
0.022107448,0.15041879782494813,0.129738790192856,-0.002138396164887979
0.024563802,-0.06343373481895995,-0.09720608202723374,-0.11082402869948815
0.027020208,-0.17708802083704053,0.11366095854355723,-0.006345685361933917
0.029476562,0.10144035927793837,-0.058383371722588284,0.015980580616702156
0.031932968,0.1385800275193966,-0.06393502655974176,0.03001240028437735
0.034389323,-0.03653384780984588,-0.003291559245992892,0.02975256549117411
0.036845729,-0.06942650108418041,0.024166359880122168,-0.004911936864873567
0.039302083,-0.0038562312037243376,-0.020866334932205965,-0.034557753837601624
0.041758489,0.00457204824205288,0.15176165064401792,0.004896216363512451
0.044214843,-0.025056231454880645,-0.17721494467872487,0.061344951606434606
0.04667125,-0.05833015118906626,-0.0077738835956105146,-0.08875057680078946
0.049127604,0.06819136818353552,-0.05598981972896644,0.04768392576639968
0.05158401,0.044981803040537977,0.15429099562673898,0.06686036693147912
0.054040364,-0.02335655894610584,-0.05267896125388838,-0.07285219107395591
0.056496771,-0.10674111709382773,0.059312507552522875,0.0068030860080234845
0.058953177,0.0064914928643970415,0.01107910874892748,0.04564174859157433
0.061409531,0.2329899157499527,-0.060050005885684654,-0.030485655081818663
0.063865885,-0.01077665901857574,0.06681547548554406,0.044524744977513464
0.066322291,-0.21536120288910834,-0.02886071613484964,-0.0639216774066611
0.068778698,-0.030633862919349414,0.057310260843798755,-0.04730891174954799
0.071235052,0.06737729918421194,-0.003922504177439001,0.017666634028095984
0.073691406,-0.02649700334500564,0.04663270951052684,0.07730316806232196
0.076147812,0.040058659332096236,-0.08712060260184462,0.023557469752592652
0.078604166,0.0550180247524676,0.10067249927991345,0.03607467453254287
0.081060573,0.022957580630177048,-0.1491729788456463,-0.1281097122782633
0.083516979,-0.016090582590197494,-0.029368253348199758,0.0027963488297331196
0.085973333,0.010098632052822933,-0.05220847272708273,-0.014990856727228774
0.088429739,-0.03020625591255504,-0.03985252733098871,-0.011992685381782664
0.090886093,-0.07393571758252207,0.08297347025022977,0.0727186263527777
0.0933425,0.04039284931063197,0.00895103610313791,-0.047109217570120876
0.095798854,0.08399925144043202,-0.03303859395379338,0.07525360494781097
0.09825526,-0.07828421782234006,0.09991015781883783,-0.012538815260501934
0.100711614,-0.11048382433874364,-0.09809788235088676,-0.09042961177871334
0.103168021,0.047525263154522934,0.017234594281033744,0.01954092361413906
0.105624375,0.17393253389419427,0.009959173723471992,0.009890093627639374
0.108080781,-0.019737392517556275,0.08262339633656568,0.08831063447242471
0.110537135,-0.1842446296235955,-0.04684251227416175,-0.05760695506854496
0.112993541,0.011487718914267517,-0.043216774292290816,-0.07862798348842936
0.115449896,0.12595992405757672,-0.003945298534632213,0.015581957691678028
0.117906302,-0.09640064939224428,0.07915686961650809,0.11583623265724796
0.120362656,0.068363096480658,-0.10512922289657625,-0.02218697090545163
0.122819062,0.012576799027196845,0.1494361076141355,-0.04072092071850264
0.125275416,-0.09522276138697285,-0.1637613126925661,-0.11680372632089586
0.127731823,-0.0551213663056232,0.02213159010473617,0.09223969716594027
0.130188177,0.2009279456746787,0.15553185785344226,0.11016337028157963
0.132644583,0.07460074043370964,0.030626848892617076,-0.03055369098176719
0.135100937,-0.24277218050879096,-0.1420389767040826,-0.05507115713111688
0.137557343,-0.008534714516972353,0.003138561602432144,-0.053628001144346626
0.140013698,0.12717029457332701,0.002510849281945726,0.07960965352788207
0.142470104,-0.011204990704520447,0.024979785001118082,0.06368772282230495
0.144926458,-0.04724915560854587,0.03146938078867523,-0.07347609127340604
0.147382864,0.050256549920454724,-0.10690831666575173,-0.03581029196403662
0.149839218,-0.015308244839656274,0.2188403644133703,0.0651505945537707
0.152295625,0.0049817258593655295,-0.17715117629614702,-0.04742099774565567
0.154751979,-0.005585910818798015,0.01907672646643932,-0.01113702402660266
0.157208385,-0.0867818221980911,0.14925946524144978,0.014061724772858497
0.159664791,0.12582886810822635,-0.28450089509962584,0.020820455257741344
0.162121146,0.05472089823661923,0.21459291127778224,0.012827934030411825
0.1645775,-0.19167702117301083,-0.06760793330306109,-0.022280072209264645
0.167033906,-0.08825684959679492,-0.05982912303633925,-0.021652487943192966
0.169490312,0.164848269025567,0.07464920900958827,0.030534149782164732
0.171946666,0.06296532233562695,0.029091258229399175,-0.008115099607861609
0.174403021,-0.052997681458738434,-0.0647828782545849,0.06050697426878848
0.176859427,0.053314760955216894,0.06685769121270779,-0.054964324149421984
0.179315833,-0.053061097358034125,-0.1053972636825132,-0.10139867489570875
0.181772187,-0.08264830072273101,0.03245194394061662,0.06819288869671425
