Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
0.0,1.8025368501146732,-1.3277024872824148,1.9368889592361906
0.002456406,0.3451595345656156,-0.9396494585454144,3.5671388834534064
0.004912812,-2.3483201949183083,1.3865067515230436,-0.4866689896728218
0.007369219,-0.3051360200551302,0.5693846347694603,-4.418848741542945
0.009825677,2.129571251018274,-0.9055298326202228,0.41594944914845655
0.012282083,0.49767436340922366,-0.9445635603100455,3.889451301262124
0.014738489,-1.8338854173384171,1.3653471528505965,0.32248709691790367
0.017194896,-0.9655727274864564,0.7362257050685632,-3.874893394365092
0.019651302,2.2022988217950146,-0.8428845081955156,-1.2315988280409016
0.022107708,0.4199441924000011,-1.4476679066204996,4.784294530706928
0.024564114,-1.2222507751540959,0.9532924096279168,1.0345332502979652
0.027020521,-1.532935488745103,1.132085736631777,-3.592395219829987
0.029476927,1.847950181544201,-0.4496261687760147,-2.9160300522067626
0.031933385,0.875368850374521,-1.255573760404952,4.598704812604707
0.034389792,-0.7487983092114917,0.7509157093884409,1.9101894360212661
0.036846198,-2.0443036067045206,1.2190379645444442,-2.8918706527210745
0.039302604,1.6475099001283269,-0.4623774978703269,-3.6171063701993216
0.04175901,1.132324860410279,-1.4476293071656234,4.058900505647184
0.044215417,-0.6236323468554927,0.35416044834861693,2.6441289189220445
0.046671823,-2.311708239926411,1.3553129120159908,-2.5478297231387312
0.049128229,1.439328743447055,-0.2174451960334171,-4.230089263740478
0.051584635,1.5687713252935327,-1.4603376041419498,3.45174478163457
0.054041094,-0.3031890807601995,-0.15371328199443757,3.285902203481484
0.0564975,-2.237208149278417,1.5788048179583747,-2.0190969933183283
0.058953906,0.9610223122880817,0.15851695312158248,-4.348838156788453
0.061410312,1.3852089840925503,-1.283994714632861,2.4091874549159176
0.063866719,-0.24138480037396995,-0.4414327464224754,3.468327441960078
0.066323125,-2.235621186971234,1.5553691131494953,-1.147652499556937
0.068779531,0.623468206024514,0.3063088212507975,-4.193417638683636
0.071235937,1.9765818243792428,-1.2959307071290007,1.3294551132962553
0.073692396,-0.34256392911507505,-0.814690608717727,4.0268361853635675
0.076148802,-1.8341714159284739,1.4730739919839484,-1.0147844086427398
0.078605208,-0.03738641863145087,0.8262357019184576,-3.687043438779426
0.081061614,2.081517600019156,-1.0197300511361322,0.03469370966981877
0.083518021,0.051494461694859606,-1.1641790070343943,4.2065803461538245
0.085974427,-1.582095291297036,1.224111429992602,-0.2737402396785029
0.088430833,-0.6990558831535957,0.9199471411254292,-3.381346470307255
0.090887239,2.1207166887407953,-0.9428466846826645,-1.3536111880866244
0.093343646,-0.09900076571421179,-1.5104092828657607,4.841739879486756
0.095800104,-1.4612949719692576,1.0658112150648136,0.3741281401616696
0.09825651,-0.8646689121457187,1.2393290982420364,-3.265046090165587
0.100712917,2.2696220823500757,-0.7083979141096179,-1.9477893593150863
